Text;Size
dato;2
xii;2
coste;2
xiv;2
xix;2
mesta;2
paese;2
altrimenti;2
gir;2
«là;2
«siete;2
intendi;2
dolorosa;2
intelletto;2
basta;2
sesto;2
basti;2
discoscesa;2
desta;2
misero;2
lascerò;2
torto;2
giuro;2
saggio;2
onrata;2
mostrocci;2
avrebber;2
creature;2
groppa;2
«sì;2
pregai;2
cerchi;2
vaneggia;2
segnato;2
with;2
disposto;2
mento;2
pel;2
xvi;2
groppo;2
giugnemmo;2
tacere;2
pietre;2
tronca;2
riguardando;2
arno;2
surge;2
distesa;2
disiri;2
porsi;2
conforta;2
pastor;2
avanzar;2
castelli;2
castello;2
muto;2
muta;2
ritto;2
coloro;2
fregi;2
vallon;2
fiorenza;2
fatte;2
lato;2
offesa;2
ruscel;2
mutò;2
offesi;2
ubidir;2
pro;2
vedere;2
secreto;2
ardire;2
bolle;2
spezie;2
sciolta;2
miran;2
bruno;2
pesi;2
mondo»;2
giunse;2
temer;2
«figliuol;2
sabbione;2
giunte;2
satàn;2
giunto;2
torse;2
attrista;2
sterpi;2
nepote;2
offizio;2
tace;2
torni;2
sospinse;2
dèi;2
nocchier;2
croce;2
serra;2
notando;2
natio;2
discesi;2
maraviglia;2
mostra;2
xvii;2
mostri;2
tant;2
soli;2
tacendo;2
guardommi;2
ambedue;2
siete;2
tratto;2
bene;2
fangose;2
diece;2
patrïa;2
servo;2
ristette;2
altezza;2
morir;2
foggia;2
flegetonta;2
sospirando;2
faci;2
spira;2
poppa;2
tromba;2
lamenti;2
simil;2
veduto;2
bestie;2
sanno;2
tetro;2
fiato;2
«vedi;2
iii;2
diletto;2
orecchi;2
cadde;2
impera;2
caddi;2
puzzo;2
avean;2
venite;2
roman;2
gittò;2
trovai;2
spada;2
stessi;2
nido;2
pone;2
error;2
pomi;2
orribili;2
orribile;2
fare;2
uomini;2
pronte;2
quanta;2
fonte;2
passa;2
gride;2
soavi;2
soave;2
chiese;2
sazio;2
cinta;2
duce;2
posa;2
sabbion;2
united;2
benigno;2
aggira;2
fresca;2
quante;2
memoria;2
ria;2
intrammo;2
virgilio;2
ritorni;2
punito;2
tormenti;2
venian;2
tormenta;2
xviii;2
lenta;2
achille;2
futuro;2
saria;2
odio;2
saran;2
tace»;2
atto;2
confessa;2
and;2
credendo;2
tolta;2
vittoria;2
tolsi;2
tolse;2
traccia;2
passammo;2
prossimo;2
cacciati;2
parlare;2
strema;2
ciascuno;2
are;2
priega;2
vicino;2
virtute;2
passavam;2
gelo;2
rinier;2
fango;2
guata;2
piano;2
luoghi;2
gent;2
viii;2
rusticucci;2
proprio;2
lettor;2
alpe;2
nata;2
nati;2
demon;2
spregiando;2
naso;2
pensa;2
incontenenza;2
nave;2
luca;2
giudica;2
dottor;2
most;2
ntesi;2
tenebre;2
move;2
morì;2
potea;2
figlio;2
tasca;2
frange;2
viltade;2
nemico;2
parenti;2
parente;2
ser;2
leggemmo;2
intrar;2
viva;2
sentia;2
lucia;2
molta;2
setta;2
luna;2
cieco;2
lume;2
feltro;2
batte;2
riguardai;2
sponda;2
cieca;2
sian;2
siam;2
riversa;2
avversi;2
passando;2
riviera;2
posto;2
trovammo;2
secondo»;2
burrato;2
vòlti;2
stanca;2
farinata;2
dimandare»;2
isnelle;2
angelica;2
lorda;2
argini;2
lordo;2
fuoro;2
cruccia;2
vanto;2
saper;2
onda;2
randa;2
beatrice;2
cammilla;2
ferute;2
guido;2
eletto;2
seconda;2
verrò;2
vince;2
divenimmo;2
bianco;2
arte»;2
guida;2
livida;2
«deh;2
fiacca;2
arche;2
vieta;2
fitto;2
morti»;2
parla;2
versi;2
dicesti;2
scesa;2
caccerà;2
canti;2
vieni;2
fenestra;1
guardi;1
guardo;1
«saper;1
scïenzïa;1
sconoscente;1
troia;1
facëa;1
colchi;1
hai»;1
rifondarno;1
corna;1
macigno;1
lega;1
facevano;1
avvolte;1
lasciavam;1
novità;1
volontier;1
ampiezza;1
padrone;1
fruttare;1
flegra;1
risponde;1
mostrar;1
risponda;1
grotta;1
guardar;1
tempie;1
tedeschi;1
foracchiato;1
concedi;1
cavalieri;1
concede;1
infiniti;1
soffiò;1
cen;1
conceda;1
gole;1
sepolto;1
pier;1
ficcaï;1
ampia;1
scerpi;1
guardai;1
ampio;1
soluto»;1
passare;1
te»;1
consorti;1
doccia;1
torti»;1
volsimi;1
sepulture;1
avara;1
recherà;1
fatto»;1
sali;1
«avante;1
avermi;1
omero;1
guardò;1
scerna;1
sommersi;1
cozzi;1
patrïarca;1
sommersa;1
comprender;1
acheronte;1
salutevol;1
dottrina;1
dilettoso;1
ribelli;1
check;1
fredda;1
conio»;1
cangiar;1
sòle;1
corniglia;1
freddo;1
nvolti;1
tirannia;1
podestate;1
idre;1
ricenti;1
attento;1
largisse;1
discernessi;1
stizzo;1
termini;1
tristano»;1
contraria;1
cozzo;1
sommerso;1
omeri;1
stimolati;1
cocito;1
faccian;1
tarquino;1
saladino;1
gravida;1
soperchio»;1
danni»;1
venirvi;1
presta;1
sposa;1
tremando;1
piomba;1
spose;1
cacciò;1
«riconoscimi;1
aldobrandi;1
moïsè;1
suona»;1
giacean;1
sciaurati;1
reverenza;1
scanno;1
famoso;1
caggia;1
campion;1
gora;1
langue;1
fesse;1
moglie;1
fedeli;1
bramosa;1
fedele;1
consunto»;1
fuggirsi;1
successor;1
xxxiii;1
scipa;1
ospizio;1
infiammar;1
visitando;1
adagia;1
quinc;1
risonar;1
have;1
«guai;1
andi;1
poeti;1
rimembra;1
gota;1
anca;1
gote;1
guizzante;1
rimembri;1
partirsi;1
aperta»;1
ponticelli;1
stanche;1
guazzo;1
toglie;1
sacco;1
apporta;1
avrà;1
parlarmi;1
buccia;1
lai;1
abbracce;1
sollo;1
rimagno;1
costantin;1
schiena;1
bragia;1
avieno;1
spiccia;1
dicono;1
eurialo;1
averien;1
aletto;1
savi;1
lesa;1
arnie;1
salito;1
scalpitar;1
drudo;1
dimandò;1
abbatte;1
spiace;1
fui”;1
andò;1
poterebbe;1
peltro;1
«ritorna;1
primaio;1
giacëa;1
filippo;1
penitenza;1
alpestro;1
raccesa;1
costrutto;1
perduto»;1
primaia;1
intrata;1
saliva;1
«bene;1
intrate;1
veramente;1
offerse;1
stende;1
dolve;1
verranno»;1
tui;1
latra;1
similmente;1
fuia;1
marchese;1
piantato;1
ascoltai;1
rispuoser;1
opposito;1
tremar;1
esperïenza;1
scogli;1
tebe;1
fallia;1
starà;1
platone;1
nobilitate;1
biondo;1
abbracciar;1
riconoscere;1
rimbomba»;1
radici;1
reverente;1
ghirlanda;1
stingueva;1
radice;1
piango»;1
comandò;1
rinova;1
oramai;1
giovanni;1
presa;1
mercé;1
rimessa;1
contasto;1
ipocràte;1
offerto;1
scovra»;1
ripensando;1
traemmoci;1
conoscitor;1
anno;1
ngegni;1
meschite;1
ngegno;1
rivolve;1
selvaggio;1
stecchi;1
megera;1
deïtade;1
lussuria;1
marzïa;1
qui»;1
stabilita;1
apparecchiava;1
fiamminghi;1
ergea;1
dimandi;1
rimarrai;1
tòsco;1
recarne;1
sùbiti;1
away;1
menato;1
immortale;1
rivolto;1
perduta;1
ruppemi;1
attendo;1
destino;1
abbandono;1
garra;1
perduto;1
nteser;1
start;1
umano;1
perduti;1
macolato;1
rivolsi;1
nebbia;1
repleta;1
studio;1
piova»;1
aspetta;1
satiro;1
enëa;1
elena;1
intrò;1
salvazione;1
augel;1
folgore;1
uscisse;1
caina;1
costinci;1
aperto»;1
dallato;1
baràtro;1
provide;1
sartor;1
ahimè;1
continüo;1
saper»;1
cessar;1
falcon;1
guizzando;1
bige;1
angeli;1
